sim_num,date,virus_id,virus,outbreak_size
12,9,0,Measles,3
12,10,0,Measles,3
12,11,0,Measles,3
12,12,0,Measles,3
12,13,0,Measles,3
12,14,0,Measles,3
12,15,0,Measles,3
12,16,0,Measles,3
12,17,0,Measles,3
12,18,0,Measles,3
12,19,0,Measles,3
12,20,0,Measles,3
12,21,0,Measles,3
12,22,0,Measles,3
12,23,0,Measles,3
12,24,0,Measles,3
12,25,0,Measles,3
12,26,0,Measles,3
12,27,0,Measles,3
12,28,0,Measles,3
12,29,0,Measles,3
12,30,0,Measles,3
12,31,0,Measles,3
12,32,0,Measles,3
12,33,0,Measles,3
12,34,0,Measles,3
12,35,0,Measles,5
12,36,0,Measles,5
12,37,0,Measles,5
12,38,0,Measles,5
12,39,0,Measles,5
12,40,0,Measles,5
12,41,0,Measles,5
12,42,0,Measles,5
12,43,0,Measles,5
12,44,0,Measles,5
12,45,0,Measles,5
12,46,0,Measles,5
12,47,0,Measles,5
12,48,0,Measles,6
12,49,0,Measles,6
12,50,0,Measles,6
12,51,0,Measles,6
12,52,0,Measles,6
12,53,0,Measles,6
12,54,0,Measles,6
12,55,0,Measles,6
12,56,0,Measles,6
12,57,0,Measles,6
12,58,0,Measles,6
12,59,0,Measles,6
12,60,0,Measles,6
13,0,0,Measles,3
13,1,0,Measles,3
13,2,0,Measles,3
13,3,0,Measles,3
13,4,0,Measles,3
13,5,0,Measles,3
13,6,0,Measles,3
13,7,0,Measles,3
13,8,0,Measles,3
13,9,0,Measles,3
13,10,0,Measles,3
13,11,0,Measles,4
13,12,0,Measles,5
13,13,0,Measles,5
13,14,0,Measles,5
13,15,0,Measles,5
13,16,0,Measles,5
13,17,0,Measles,5
13,18,0,Measles,5
13,19,0,Measles,5
13,20,0,Measles,5
13,21,0,Measles,5
13,22,0,Measles,5
13,23,0,Measles,5
13,24,0,Measles,5
13,25,0,Measles,5
13,26,0,Measles,5
13,27,0,Measles,5
13,28,0,Measles,5
13,29,0,Measles,5
13,30,0,Measles,5
13,31,0,Measles,5
13,32,0,Measles,5
13,33,0,Measles,5
13,34,0,Measles,5
13,35,0,Measles,5
13,36,0,Measles,5
13,37,0,Measles,5
